Price,Price per Unit,Brand,category,Description,URL
2.59,6.48,FERRERO,Semoules de blé dur pour couscous,Semoules de blé dur,https://www.auchan.fr/ferrero-couscous-cuisine-aux-epices-d-orient/pr-C1512283
1.53,3.06,AUCHAN,Semoules de blé dur,Semoules de blé,https://www.auchan.fr/auchan-semoule-de-ble-dur-moyenne/pr-C1241182
1.51,3.02,PANZANI,Semoules de blé dur,Semoules de blé,https://www.auchan.fr/panzani-semoule-fine-qualite-superieure-100-ble-dur/pr-C1241346
3.09,3.09,SAMIA,Blés,Céréales en grains,https://www.auchan.fr/samia-semoule-moyenne-de-ble-dur/pr-C1226310
3.09,12.36,BIO,Lentilles préparées,Plats préparés d'origine végétale,https://www.auchan.fr/cereal-bio-lentilles-riz-et-soja-sachet-express/pr-C1230914
3.61,16.41,BIO,Quinoa,Plats préparés d'origine végétale,https://www.auchan.fr/cereal-bio-quinoa-et-boulgour-a-l-indienne-sachet-express/pr-C1226691
2.75,9.17,AUCHAN,Plats préparés,,https://www.auchan.fr/auchan-poulet-basquaise-et-riz-2min-au-micro-ondes/pr-C1224977
3.58,12.56,WILLIAM SAURIN,Blanquettes de veau,Plats au veau,https://www.auchan.fr/william-saurin-blanquette-de-veau-aux-champignons-et-riz/pr-C1240601
4.37,14.57,LA CUISINE D OCEANE,Plats préparés à réchauffer au micro ondes,Plats au saumon,https://www.auchan.fr/la-cuisine-d-oceane-saumon-beurre-blanc-riz-sauvage-barquette-2-min/pr-C1225975
1.94,9.7,AUCHAN,Spaghetti à la bolognaise,Pâtes à la bolognaise,https://www.auchan.fr/auchan-spaghettini-a-la-bolognaise-micro-ondable-pret-en-2-minutes/pr-C1226673
5.68,18.93,GARBIT,Surgelés,Porc au caramel,https://www.auchan.fr/garbit-porc-au-caramel-riz-basmati/pr-C1537687
4.51,15.03,WILLIAM SAURIN,Nutriscore B,Poulets au curry,https://www.auchan.fr/william-saurin-riz-coco-curry-et-poulet-roti/pr-C1537685
2.66,8.87,AUCHAN,Poulets au curry,Plats au poulet,https://www.auchan.fr/auchan-poulet-au-curry-et-son-riz-barquette-2min-au-micro-ondes/pr-C1226697
3.24,10.8,AUCHAN,Blanquettes de veau,Plats au veau,https://www.auchan.fr/auchan-blanquette-de-veau-et-riz-pret-en-2min-micro-ondes/pr-C1226700
3.03,10.1,AUCHAN,Plats préparés à réchauffer au micro ondes,Plats au poulet,https://www.auchan.fr/auchan-poulet-a-la-creme-riz-pilaf-barquette-2-min-micro-ondes/pr-C1226701
2.62,8.73,AUCHAN,Plats à base de riz,Plats préparés au poisson,https://www.auchan.fr/auchan-merlu-blanc-sauce-citronnee-et-riz/pr-C1224976
5.69,18.97,GARBIT,Plats au poulet,Plats à la volaille,https://www.auchan.fr/garbit-poulet-tikka-massala-au-duo-riz-quinoa/pr-C1537690
4.51,15.03,WILLIAM SAURIN,Plats au poulet,Plats à la volaille,https://www.auchan.fr/william-saurin-riz-forestiere-poulet-roti-bon-pour-nous-sachet-express/pr-C1540369
5.69,18.97,GARBIT,Poulets au curry,Plats au poulet,https://www.auchan.fr/garbit-poulet-curry-coco-au-riz-blanc/pr-C1537691
3.76,12.53,GARBIT,Pad Thaï,Plats à base de pâtes,https://www.auchan.fr/garbit-pad-thai-nouilles-poulet-destination-asie-sachet-express/pr-C1711327
3.76,12.53,GARBIT,Riz curry vert,Riz long au poulet,https://www.auchan.fr/garbit-poulet-et-riz-curry-vert-aux-epices-destination-asie-sachet-express/pr-C1711330
3.14,10.47,LA BELLE CHAURIENNE,Poulets basquaise,Plats au poulet,https://www.auchan.fr/la-belle-chaurienne-poulet-basquaise-au-piment-d-espelette-et-riz-2min-au-micro-ondes/pr-C1675963
4.65,29.06,BIO BBQ,Galettes de soja,Galettes à base de protéines de soja et ou blé,https://www.auchan.fr/cereal-bio-galette-burger-texas-bbq-soja-ble-et-epices/pr-C1224379
2.41,12.05,BIO,Galettes de céréales aux légumes,Galettes végétariennes,https://www.auchan.fr/cereal-bio-galettes-boulgour-et-quinoa-a-la-tomate/pr-C1225244
2.41,12.05,BIO,Galettes de céréales aux légumes,Galettes végétariennes,https://www.auchan.fr/cereal-bio-galettes-epeautre-et-boulgour-aux-petits-legumes/pr-C1225245
2.99,14.95,BIO,Galettes de céréales aux légumes,Galettes végétariennes,https://www.auchan.fr/cereal-bio-galettes-boulgour-et-millet-aux-champignons/pr-C1240484
4.49,28.06,BIO,Galettes à base de protéines de soja et ou blé,Galettes végétariennes,https://www.auchan.fr/cereal-bio-galettes-burger-original-soja-oignons-et-ble/pr-C1224380
4.19,11.64,TANOSHI,Nouilles chinoises,Nouilles,https://www.auchan.fr/tanoshi-ramen-nouilles-asiatiques-precuites-saveur-poulet-teriyaki-sachet/pr-C1233409
2.34,21.47,NISSIN,Chinese noodles,Noodles,https://www.auchan.fr/nissin-nouilles-soba-sautees-facon-wok-sachet/pr-C1227702
3.67,11.02,SUZI WAN,Nouilles aux oeufs,Nouilles chinoises,https://www.auchan.fr/suzi-wan-nouilles-aux-oeufs-de-poules-elevees-en-plein-air/pr-C1312831
4.19,11.64,TANOSHI,Nouilles asiatiques,Nouilles instantanées,https://www.auchan.fr/tanoshi-ramen-nouilles-asiatiques-precuites-saveur-boeuf-sachet/pr-C1226280
4.19,11.64,TANOSHI,Nouilles instantanées,Nouilles,https://www.auchan.fr/tanoshi-ramen-nouilles-asiatiques-precuites-saveur-soja-caramel-en-sachet/pr-C1225574
2.34,21.08,NISSIN,Soba,Instant Nudeln,https://www.auchan.fr/nissin-nouilles-soba-chili-wok-style/pr-C1227703
4.56,21.71,TANOSHI,Patates douces,Nouilles,https://www.auchan.fr/tanoshi-nouilles-de-patate-douce-a-cuire-pour-japchae-coreen-en-sachet/pr-C1345836
2.52,25.2,SUZI WAN,Vermicelles de riz secs,Vermicelle de riz,https://www.auchan.fr/suzi-wan-vermicelles-de-soja-cuisson-en-4-min/pr-C1241366
3.54,8.85,WEI MING,Nouilles,Pâtes alimentaires,https://www.auchan.fr/wei-ming-nouilles-de-riz-cuisson-3-min/pr-C1231307
3.15,12.6,SUZI WAN,Aliments asiatique,Rice vermicelli,https://www.auchan.fr/suzi-wan-vermicelles-de-riz-cuisson-en-4-min/pr-C1225480
4.67,10.38,TANOSHI,Riz pour sushi,Riz,https://www.auchan.fr/tanoshi-riz-pour-sushi-japonica-sachet/pr-C1227131
4.29,17.16,SUZI WAN,Nouilles aux oeufs,Pâtes aux œufs,https://www.auchan.fr/suzi-wan-nouilles-aux-oeufs-bio/pr-C1224365
4.26,25.82,PATAK S,Pâtes de curry,Sauces,https://www.auchan.fr/patak-s-pate-de-curry-tikka-masala/pr-C1227829
4.07,8.14,LA MOLISANA,Spaghettis de blé dur,Spaghetti,https://www.auchan.fr/la-molisana-spaghetti-a-l-encre-de-seiche/pr-C1239057
4.6,4.6,DARI,Surgelés,Semoules de blé dur pour couscous,https://www.auchan.fr/dari-couscous-moyen-qualite-premium/pr-C1224710
1.53,6.12,AUCHAN,Nouilles aux oeufs,Nouilles chinoises,https://www.auchan.fr/auchan-nouilles-chinoises-aux-oeufs/pr-C1240765
3.14,3.14,FERRERO,Semoules de blé dur pour couscous,Semoules de blé dur,https://www.auchan.fr/ferrero-couscous-moyen/pr-C1241239
1.76,3.52,AUCHAN,Semoules de blé dur pour couscous,Semoules de blé dur,https://www.auchan.fr/auchan-couscous-fin/pr-C1241248
1.53,3.06,AUCHAN,Semoules de blé dur pour couscous,Couscous,https://www.auchan.fr/auchan-couscous-moyen/pr-C1240734
1.87,3.74,FERRERO,Semoules de blé dur pour couscous,Couscous,https://www.auchan.fr/ferrero-couscous-moyen/pr-C1241240
1.78,1.78,POUCE,Semoules de blé dur pour couscous,Semoules de blé dur,https://www.auchan.fr/pouce-couscous-moyen/pr-C1241311
2.78,2.78,TIPIAK,Semoules de blé dur pour couscous,Semoules de blé dur,https://www.auchan.fr/tipiak-couscous-moyen-pret-en-4min/pr-C1241249
3.08,3.08,SAMIA,Blés,Semoules de blé dur,https://www.auchan.fr/samia-semoule-fine-de-ble-dur/pr-C1226308
3.6,14.4,AUCHAN BIO,Sésame,Céréales en grains,https://www.auchan.fr/auchan-bio-graines-de-sesame/pr-C1225845
3.04,6.08,ALPINA SAVOIE,Semoules de maïs pour polenta,Semoules de maïs,https://www.auchan.fr/alpina-savoie-polenta-bio-express-grains-moyens-sans-gluten/pr-C1226412
3.06,6.12,AUCHAN BIO,Lentilles corail,Lentilles rouges,https://www.auchan.fr/auchan-bio-lentilles-corail/pr-C1238198
2.71,5.42,EBLY,Blé dur précuit non salé en grains entiers,Semoules de blé dur,https://www.auchan.fr/ebly-ble-precuit-vrac/pr-C1306519
3.82,9.55,TIPIAK,Quinoa,Céréales préparées,https://www.auchan.fr/tipiak-quinoa-gourmand-3-quinoa-et-ble/pr-C1229700
3.48,11.6,LUSTUCRU,Quinoa,Céréales préparées,https://www.auchan.fr/lustucru-quinoa-facile-sachets-cuisson-recolte-en-france/pr-C1230015
3.01,5.79,MOUSLINE,Purées de pommes de terre en flocons,Purées de pommes de terre,https://www.auchan.fr/mousline-puree-de-pommes-de-terre-nature/pr-C1729293
1.72,7.82,BEN S ORIGINAL,Rices,Cereal grains,https://www.auchan.fr/ben-s-original-riz-tomate-a-l-italienne-sachet-express/pr-C1707805
1.74,7.91,BEN S ORIGINAL,Céréales préparées,Plats préparés,https://www.auchan.fr/ben-s-original-riz-a-la-mediterraneenne-sachet-express/pr-C1708011
1.72,7.82,BEN S ORIGINAL,Céréales préparées,Plats préparés,https://www.auchan.fr/ben-s-original-riz-curry-et-legumes-sachet-express/pr-C1707806
1.53,6.12,AUCHAN,Kits repas,Riz long grain,https://www.auchan.fr/auchan-riz-basmati-curry-sachet-express/pr-C1225016
1.62,3.6,LUSTUCRU,Riz blanc étuvé,Riz blanc,https://www.auchan.fr/lustucru-riz-long-grain-incollable-sachets-cuisson-pret-en-10-min/pr-C1712459
2.22,4.44,AUCHAN,Riz arborio,Riz à grain court,https://www.auchan.fr/auchan-riz-arborio-pour-risotto/pr-C1225832
2.93,2.93,POUCE,Riz long grain,Riz,https://www.auchan.fr/pouce-riz-long-origine-asie/pr-C1230267
2.75,2.75,AUCHAN,Riz thaï,Riz long grain,https://www.auchan.fr/auchan-riz-thai-pret-en-10-12-min/pr-C1240664
2.0,4.0,AUCHAN BIO,Riz Basmati blancs,Riz Basmati,https://www.auchan.fr/auchan-bio-riz-basmati/pr-C1225182
2.98,5.96,AUCHAN,Riz Basmati,Riz long grain,https://www.auchan.fr/auchan-riz-basmati-sachets-cuisson-pret-en-11-min/pr-C1240659
2.13,4.26,AUCHAN,Riz,Céréales en grains,https://www.auchan.fr/auchan-riz-thai/pr-C1240663
5.99,5.99,TAUREAU AILE,Riz Basmati,Riz long grain,https://www.auchan.fr/taureau-aile-riz-basmati-du-penjab-pure-origine/pr-C1235933
2.26,2.26,AUCHAN,Riz long grain,Riz,https://www.auchan.fr/auchan-riz-long-grain-incollable/pr-C1240700
2.46,2.46,AUCHAN,Riz long grain,Riz,https://www.auchan.fr/auchan-riz-long-grain-incollable-sachets-cuisson-pret-en-10-min/pr-C1226272
1.33,1.33,POUCE,Riz blanc,Riz long grain,https://www.auchan.fr/pouce-riz-long-blanc/pr-C1225775
2.93,9.77,DALLA COSTA,Pâtes sèches,Pâtes alimentaires,https://www.auchan.fr/dalla-costa-pates-bio-disney-princesses-aux-tomates-et-epinards/pr-C1228397
2.21,2.21,PANZANI,Torti,Fusilli,https://www.auchan.fr/panzani-torti/pr-C1241172
1.94,3.88,PANZANI,Pâtes de blé dur,Pâtes sèches,https://www.auchan.fr/panzani-mafaldelle/pr-C1638010
1.51,3.02,PANZANI,Torti,Pâtes sèches,https://www.auchan.fr/panzani-torti-cuisson-rapide-3min/pr-C1241604
1.03,2.06,AUCHAN,Penne Rigate,Penne,https://www.auchan.fr/auchan-penne-rigate/pr-C1241074
1.93,1.93,AUCHAN,Torti,Pâtes sèches,https://www.auchan.fr/auchan-torti-de-qualite-superieur/pr-C1241156
2.55,5.1,RUMMO,Fusilli,Pasta di grano duro,https://www.auchan.fr/rummo-fusilli-n48/pr-C1229762
2.55,5.1,RUMMO,Penne Rigate,Penne,https://www.auchan.fr/rummo-penne-rigate-n66/pr-C1233579
1.13,2.26,AUCHAN TAVOLA IN ITALIA,Farfalles de blé dur,Farfalles,https://www.auchan.fr/auchan-tavola-in-italia-farfalle/pr-C1600540
1.22,2.44,AUCHAN BIO,Penne,Penne de blé dur,https://www.auchan.fr/auchan-bio-penne-rigate-au-ble-complet/pr-C1600547
2.42,4.84,DE CECCO,Fusilli de trigo duro,Fusilli,https://www.auchan.fr/de-cecco-fusilli-n34/pr-C1225632
1.11,2.22,PANZANI,Dry pastas,Pâté,https://www.auchan.fr/panzani-coquillettes/pr-C1241349
0.93,1.86,AUCHAN,Coquillettes,Pâtes sèches,https://www.auchan.fr/auchan-coquillettes-de-qualite-superieure/pr-C1240704
0.76,1.52,POUCE,Coquillettes de blé dur,Coquillettes,https://www.auchan.fr/pouce-coquillettes/pr-C1229456
2.31,2.31,BARILLA,Coquillettes de blé dur,Coquillettes,https://www.auchan.fr/barilla-coquillettes/pr-C1241600
1.21,2.42,BARILLA,Coquillettes de blé dur,Coquillettes,https://www.auchan.fr/barilla-coquillettes/pr-C1241601
1.03,2.06,AUCHAN BIO,Coquillettes,Pâtes de blé dur,https://www.auchan.fr/auchan-bio-coquillettes/pr-C1600543
1.58,7.9,AUCHAN,Coquillettes au beurre,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/auchan-coquillettes-au-beurre-sachet-express/pr-C1226810
2.0,4.0,BARILLA,Tagliatelles,Pâtes de blé dur,https://www.auchan.fr/barilla-tagliatelle-collezione/pr-C1224625
1.42,2.84,BARILLA,Linguine,Spaghetti,https://www.auchan.fr/barilla-linguine-collezione/pr-C1224619
1.92,1.92,AUCHAN,Spaghettis de blé dur,Spaghetti,https://www.auchan.fr/auchan-spaghetti-de-qualite-superieure/pr-C1241235
0.76,1.52,POUCE,Coquillettes,Spaghetti,https://www.auchan.fr/pouce-spaghetti/pr-C1229455
2.05,4.1,PANZANI,Tagliatelles au blé dur,Tagliatelles,https://www.auchan.fr/panzani-tagliatelle/pr-C1241004
1.11,2.22,PANZANI,Spaghettis de blé dur,Spaghetti,https://www.auchan.fr/panzani-spaghetti/pr-C1241594
2.21,2.21,PANZANI,Spaghettis de blé dur,Spaghetti,https://www.auchan.fr/panzani-spaghetti-filiere-ble-responsable-francais/pr-C1241595
1.85,4.63,AUCHAN,Ravioli en conserve,Raviolis au bœuf,https://www.auchan.fr/auchan-ravioli-pur-boeuf-viande-bovine-origine-france/pr-C1240566
1.71,4.28,AUCHAN,Ravioli en conserve,Raviolis aux légumes,https://www.auchan.fr/auchan-ravioli-aux-6-legumes/pr-C1224588
5.1,6.38,PANZANI,Cannelloni à la bolognaise,Raviolis au bœuf,https://www.auchan.fr/panzani-cannelloni-pur-boeuf-viande-bovine-francaise/pr-C1224879
4.88,16.27,LA CUISINE D OCEANE,Plats au bœuf,Lasagnes préparées,https://www.auchan.fr/la-cuisine-d-oceane-lasagnes-bolognaise-bio-pur-boeuf-francais-2-min-micro-ondes/pr-C1233564
2.94,3.68,AUCHAN,Ravioli en conserve,Raviolis au bœuf,https://www.auchan.fr/auchan-ravioli-pur-boeuf-viande-bovine-origine-france/pr-C1240565
4.76,5.95,PANZANI,Ravioli en conserve,Ravioli à la bolognaise,https://www.auchan.fr/panzani-ravioli-a-la-bolognaise/pr-C1240736
5.3,7.85,JARDIN BIO ETIC,Ravioli en conserve,Raviolis aux légumes,https://www.auchan.fr/jardin-bio-etic-ravioli-aux-legumes-en-bocal-cuisine-en-france/pr-C1225438
2.6,6.19,WILLIAM SAURIN,Cassoulets,Plats préparés en conserve,https://www.auchan.fr/william-saurin-cassoulet-mitonne-sans-colorant-sans-arome-artificiel/pr-C1162143
2.62,6.24,WILLIAM SAURIN,Saucisses aux lentilles,Plats à base de lentilles,https://www.auchan.fr/william-saurin-saucisses-aux-lentilles/pr-C1161772
3.89,9.26,WILLIAM SAURIN,Petits salés aux lentilles,Plats à base de lentilles,https://www.auchan.fr/william-saurin-petit-sale-aux-lentilles-sans-colorant-sans-exhausteur-de-gout/pr-C1161778
6.0,6.12,GARBIT,Couscous royal,Plats au poulet,https://www.auchan.fr/garbit-couscous-royal-poulet-et-boeuf/pr-C1225015
3.83,4.56,AUCHAN,Conserve cuisiné,Petits salés aux lentilles,https://www.auchan.fr/auchan-petit-sale-aux-lentilles/pr-C1240675
3.02,7.19,WILLIAM SAURIN,Plats préparés en conserve,Plats préparés,https://www.auchan.fr/william-saurin-saucisses-aux-haricots/pr-C1161769
1.7,4.25,WILLIAM SAURIN,Choucroutes garnies,Plats préparés en conserve,https://www.auchan.fr/william-saurin-choucroute-garnie/pr-C1161777
4.51,15.03,WILLIAM SAURIN,Chili sin carne,Plats préparés d'origine végétale,https://www.auchan.fr/william-saurin-chili-vegetal-100-veggie/pr-C1537684
1.76,8.0,AUCHAN,Plats à base de pâtes,Plats préparés,https://www.auchan.fr/auchan-pates-au-lait-de-coco-et-curry/pr-C1238862
1.4,3.29,AUCHAN,Gratins dauphinois,Plats préparés en conserve,https://www.auchan.fr/auchan-gratin-dauphinois/pr-C1241041
2.43,3.04,POUCE,Choucroutes garnies,Choucroutes,https://www.auchan.fr/pouce-choucroute-garnie/pr-C1240640
2.25,2.68,POUCE,Cassoulets,Plats préparés en conserve,https://www.auchan.fr/pouce-cassoulet/pr-C1240646
3.58,4.26,WILLIAM SAURIN,Cassoulets,Plats préparés en conserve,https://www.auchan.fr/william-saurin-cassoulet-mitonne-sans-colorant-sans-arome-artificiel/pr-C1229380
1.7,4.05,AUCHAN,Cassoulets,Plats préparés en conserve,https://www.auchan.fr/auchan-cassoulet/pr-C1158230
2.93,3.49,AUCHAN,Cassoulets,Plats préparés en conserve,https://www.auchan.fr/auchan-cassoulet/pr-C1240705
3.39,8.07,RAYNAL ET ROQUELAURE,Cassoulets toulousains,Cassoulets,https://www.auchan.fr/raynal-et-roquelaure-cassoulet-toulousain-cuisine-a-la-graisse-de-canard/pr-C1161770
2.13,5.33,AUCHAN,Choucroute garnie au vin blanc,Choucroutes garnies,https://www.auchan.fr/auchan-choucroute-garnie-au-vin-blanc/pr-C1161768
4.6,10.95,LA BELLE CHAURIENNE,Cassoulets au confit de canard,Cassoulets,https://www.auchan.fr/la-belle-chaurienne-cassoulet-au-canard/pr-C1158222
3.55,4.44,AUCHAN,Choucroutes garnies,Plats préparés en conserve,https://www.auchan.fr/auchan-choucroute-garnie-au-vin-blanc/pr-C1240564
2.09,2.49,POUCE,Saucisses aux lentilles,Plats à base de lentilles,https://www.auchan.fr/pouce-saucisses-aux-lentilles/pr-C1240639
4.55,5.35,WILLIAM SAURIN,Gratins dauphinois,Plats préparés en conserve,https://www.auchan.fr/william-saurin-gratin-dauphinois-a-la-creme-fraiche-et-emmental-sans-colorant/pr-C1241277
2.31,5.63,WILLIAM SAURIN,Tartiflettes en conserve,Tartiflettes,https://www.auchan.fr/william-saurin-tartiflette-au-reblochon-en-conserve/pr-C1240317
3.58,5.19,GARBIT,Couscous de légumes,Plats préparés d'origine végétale,https://www.auchan.fr/garbit-couscous-aux-9-legumes/pr-C1239938
7.4,40.0,AUCHAN,Preparations pour aligot,Aligots,https://www.auchan.fr/auchan-aligot-d-auvergne/pr-C1228768
6.32,6.72,GARBIT,Paëllas,Plats préparés en conserve,https://www.auchan.fr/garbit-paella-royale-volaille-et-fruits-de-mer-et-chorizo-express-10min/pr-C1225441
2.55,6.38,AUCHAN,Garniture pour bouchées à la reine,,https://www.auchan.fr/auchan-garniture-pour-bouchees-a-la-reine/pr-C1226224
2.15,8.43,PETIT JEAN,Quenelles nature,Quenelles de poulet,https://www.auchan.fr/petit-jean-petites-quenelles-de-volaille-au-naturel/pr-C1241466
3.94,5.4,GARBIT,Taboulés aux tomates,Taboulés à l'huile d'olive,https://www.auchan.fr/garbit-taboule-aux-tomates-fraiches-menthe-citron-huile-d-olive-vierge/pr-C1238496
3.08,5.87,GARBIT,Taboulés aux tomates,Taboulés,https://www.auchan.fr/garbit-taboule-aux-tomates-fraiches-menthe-citron-et-huile-d-olive-vierge/pr-C1241211
3.24,9.26,TIPIAK,Taboulés orientaux,Taboulés,https://www.auchan.fr/tipiak-preparation-pour-taboule-parfume-a-la-menthe-et-au-citron/pr-C1225386
3.6,6.86,GARBIT,Taboulés,Plats préparés,https://www.auchan.fr/garbit-taboule-bio-au-tomates-menthe-citron-et-huile-d-olive-vierge/pr-C1239257
3.94,13.13,LA CUISINE D OCEANE,Plats préparés à réchauffer au micro ondes,Plats au poulet,https://www.auchan.fr/la-cuisine-d-oceane-poulet-roti-et-puree-barquette-2-min-micro-ondes/pr-C1225896
4.19,13.97,LA CUISINE D OCEANE,Filet mignon de porc cuit,Filet mignon de porc,https://www.auchan.fr/la-cuisine-d-oceane-filet-mignon-de-porc-ecrase-de-pommes-de-terre-barquette-2-min/pr-C1228408
4.11,13.7,WILLIAM SAURIN,Hachis parmentier,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/william-saurin-hachis-parmentier-pur-boeuf-barquette-2min-micro-ondes/pr-C1225122
3.35,11.17,AUCHAN,Plats préparés à réchauffer au bain marie,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/auchan-saumon-oseille-et-pates-2min-au-micro-ondes/pr-C1225979
3.93,13.1,LA CUISINE D OCEANE,Plats préparés à réchauffer au micro ondes,Plats au porc,https://www.auchan.fr/la-cuisine-d-oceane-saucisse-et-puree-barquette-2-min-micro-ondes/pr-C1228409
4.4,14.67,LA CUISINE D OCEANE,Plats au bœuf,Plats préparés à la viande,https://www.auchan.fr/la-cuisine-d-oceane-steak-hache-et-puree-barquette-2-min-micro-ondes/pr-C1230522
4.1,13.67,WILLIAM SAURIN,Bœufs bourguignons,Beef stews,https://www.auchan.fr/william-saurin-boeuf-bourguignon-pommes-de-terre/pr-C1240743
2.98,9.93,AUCHAN,Couscous au poulet,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/auchan-couscous-poulet-merguez-en-barquette-2min-au-micro-ondes/pr-C1230937
2.9,9.67,AUCHAN,Tartiflettes,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/auchan-tartiflette-2-min-micro-ondes/pr-C1230936
2.9,9.67,LA CUISINE D OCEANE,Gratins dauphinois,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/la-cuisine-d-oceane-roti-de-porc-et-gratin-dauphinois-2-min-micro-ondes/pr-C1230521
2.0,8.0,BJORG,Plats à base de quinoa,Plats préparés d'origine végétale,https://www.auchan.fr/bjorg-quinoa-tomates-olives-bio-veggie-sachet-express/pr-C1229726
2.76,12.55,BIO,Plats préparés d'origine végétale,Pâtes farcies au fromage,https://www.auchan.fr/cereal-bio-cappelletti-tofu-epinards-chevre-sauce-tomate-sachet-express/pr-C1225951
2.58,8.6,JARDIN BIO ETIC,Pois,Purées de pois cassés,https://www.auchan.fr/jardin-bio-etic-pois-casses-paysanne-carottes-pommes-de-terre-sachet-express/pr-C1227036
2.62,10.48,BJORG,Plant based meals,Microwave meals,https://www.auchan.fr/bjorg-boulgour-quinoa-sesame-bio-veggie-sachet-express/pr-C1228760
3.92,15.68,JARDIN BIO ETIC,Plats à base de quinoa,Plats préparés à réchauffer au micro ondes,https://www.auchan.fr/jardin-bio-etic-quinoa-poulet-sesame-sachet-express/pr-C1227034
3.34,13.36,JARDIN BIO ETIC,Prepared lentils,Microwave meals,https://www.auchan.fr/jardin-bio-etic-lentilles-facon-petit-sale-sachet-express/pr-C1226979
2.11,30.14,DI CANOSSA,Pâtes instantanées à la sauce tomate et à la mozzarella,,https://www.auchan.fr/di-canossa-fusilli-sauce-tomate-et-mozzarella/pr-C1610110
5.34,17.8,CHARAL,Chili con carne,Plats au bœuf,https://www.auchan.fr/charal-chili-con-carne-au-boeuf-cuisine/pr-C1547790
5.34,17.8,CHARAL,Shepherd's pie,Beef dishes,https://www.auchan.fr/charal-hachis-parmentier-de-boeuf-effiloche/pr-C1548337
